country3,icao,iata,lat,lon
USA,KRNP,RNP,42.992972,-84.1385
USA,K2H4,2H4,42.36531639,-85.55584167
USA,K2C5,2C5,42.25253833,-85.85029083
USA,KPLN,PLN,45.570917,-84.796722
USA,K88G,88G,41.91976833,-83.73493861
USA,K52I,52I,43.84688889,-84.01138889
USA,K61D,61D,42.46779314,-85.64804608
USA,K1D2,1D2,42.34815347,-83.45634042
USA,KPTK,PTK,42.665636,-83.420506
USA,K29C,29C,44.04777778,-82.91416667
USA,KP58,P58,44.0219,-82.7931
USA,KPHN,PHN,42.910972,-82.528861
USA,K33G,33G,43.0,-82.4167
USA,KPZQ,PZQ,45.407083,-83.812861
USA,KM86,M86,42.47086361,-86.12725194
USA,K57D,57D,42.73677117,-82.88881331
USA,KRCT,RCT,43.900017,-85.516717
USA,K60D,60D,43.43847,-83.63487
USA,KD99,D99,42.80069,-82.65979
USA,K6Y4,6Y4,46.05205,-87.25821
USA,K35C,35C,43.12836139,-85.50530722
USA,KD98,D98,42.79633417,-82.97426
USA,K3RC,3RC,44.47341067,-84.56682056
USA,K42N,42N,43.51694444,-86.37333333
USA,KMBS,MBS,43.532917,-84.079639
USA,KHYX,HYX,43.433361,-83.862306
USA,K20C,20C,42.1167,-86.4833
USA,KY83,Y83,43.45537647,-82.84131944
USA,K96G,96G,43.37641111,-82.81456667
USA,KMI8,MI8,46.48369,-84.30193
USA,KANJ,ANJ,46.479222,-84.368389
USA,KCIU,CIU,46.250753,-84.472386
USA,KP97,P97,42.12375,-85.71027778
USA,K98G,98G,43.72918389,-83.46246167
USA,K6Y9,6Y9,46.50865278,-88.70584722
USA,K11G,11G,42.92114083,-82.58547472
USA,KLWA,LWA,42.351333,-86.255744
USA,K8D4,8D4,43.12722222,-85.67838889
USA,K5Y5,5Y5,42.79777778,-82.53647222
USA,K6Y6,6Y6,44.36668528,-84.40001278
USA,K83D,83D,45.89144444,-84.73813889
USA,KM99,M99,43.0612,-84.54839
USA,K3S5,3S5,43.03586278,-84.43387
USA,K39T,39T,43.06475278,-84.48915167
USA,K61G,61G,43.11253056,-84.52082194
USA,K2S3,2S3,42.90697639,-84.47220139
USA,K97G,97G,43.00003194,-84.59582028
USA,K22C,22C,43.30503,-85.18531
USA,K38C,38C,43.60002444,-85.49309889
USA,KIRS,IRS,41.813289,-85.438961
USA,KC43,C43,42.77003194,-84.9649575
USA,K34G,34G,41.975045,-83.92521917
USA,K3TE,3TE,42.02507139,-83.93916417
USA,K22T,22T,42.03385,-83.87835
USA,K2T7,2T7,42.01923333,-83.84865
USA,K7Y2,7Y2,44.51666806,-85.97508417
USA,KHAI,HAI,41.95975,-85.593056
USA,KY30,Y30,45.53112194,-84.55698167
USA,KY04,Y04,44.91249806,-85.813975
USA,K4M0,4M0,44.69777778,-85.91361111
USA,KTVC,TVC,44.741583,-85.581861
USA,KVLL,VLL,42.542944,-83.177889
USA,K40C,40C,42.20003806,-86.25002222
USA,K41C,41C,42.69169833,-85.64585528
USA,KD11,D11,43.72002694,-85.00280444
USA,KY31,Y31,44.24481278,-84.17980931
USA,K3F5,3F5,42.91225583,-84.67554389
USA,K42C,42C,43.55974139,-85.77421944
USA,K41D,41D,42.66799,-83.45663
USA,K89Y,89Y,42.7333675,-84.32358194
USA,K53W,53W,43.55447222,-84.97855556
USA,KD20,D20,43.11252611,-82.78742944
USA,K48G,48G,43.10344444,-82.89022222
USA,K4Y8,4Y8,43.20224444,-82.75388889
USA,KZ98,Z98,42.81724778,-85.92809222
USA,KD00,D00,47.2604675,-96.40026389
USA,KAIT,AIT,46.548461,-93.676633
USA,KAEL,AEL,43.681314,-93.368147
USA,KAXN,AXN,45.866306,-95.394667
USA,KAQP,AQP,45.227503,-96.004531
USA,KAUM,AUM,43.662639,-92.932917
USA,K7Y3,7Y3,46.82690361,-94.50722028
USA,K7Y4,7Y4,47.52495611,-95.36084806
USA,KBDE,BDE,48.73025,-94.611056
USA,K7Y7,7Y7,44.66662944,-93.78357361
USA,K96M,96M,47.49967389,-94.94528
USA,KBJI,BJI,47.510722,-94.934722
USA,KBBB,BBB,45.331917,-95.650583
USA,K7Y9,7Y9,48.20051567,-93.76237633
USA,KFOZ,FOZ,47.783933,-93.650994
USA,KSBU,SBU,43.595361,-94.092861
USA,K9Y0,9Y0,47.55822067,-93.86995442
USA,KBRD,BRD,46.404222,-94.133806
USA,K6D1,6D1,45.49996417,-95.11279972
USA,KCFE,CFE,45.158833,-93.843306
USA,KCHU,CHU,43.596358,-91.503947
USA,KCBG,CBG,45.557494,-93.264183
USA,KCNB,CNB,44.729489,-96.266003
USA,K2C4,2C4,43.81672222,-92.33686111
USA,K8Y5,8Y5,46.11301944,-94.90668972
USA,K8Y6,8Y6,45.44441,-93.97109167
USA,KCOQ,COQ,46.701111,-92.503556
USA,KCQM,CQM,47.822281,-92.689525
USA,KCDD,CDD,48.26657167,-92.48349111
USA,KCKN,CKN,47.841658,-96.621453
USA,KM14,M14,46.47412833,-93.9185925
USA,KM69,M69,46.36968056,-93.81386667
USA,KDTL,DTL,46.825139,-95.8855
USA,KTOB,TOB,44.017994,-92.831619
USA,KDLH,DLH,46.842092,-92.19365
USA,KDYT,DYT,46.721861,-92.043439
USA,K9M0,9M0,47.01493611,-92.16824167
USA,K9Y2,9Y2,46.38330028,-94.36194667
USA,KM16,M16,46.39786,-94.371
USA,KY63,Y63,45.98607111,-95.99199861
USA,KM96,M96,47.90998,-91.88313
USA,KELO,ELO,47.824014,-91.829319
USA,KEVM,EVM,47.424167,-92.496556
USA,K9Y5,9Y5,47.45964944,-92.47657278
USA,KFRM,FRM,43.643944,-94.415611
USA,KFBL,FBL,44.328969,-93.313075
USA,KFFM,FFM,46.284389,-96.156694
USA,KD14,D14,47.55191667,-96.29219444
USA,KFGN,FGN,49.3183,-94.9028
USA,K25D,25D,45.24774556,-92.99438528
USA,KFSE,FSE,47.592819,-95.7735
USA,KGYL,GYL,44.756006,-94.081461
USA,KGHW,GHW,45.643831,-95.32045
USA,KGNA,GNA,47.7472,-90.3444
USA,KM56,M56,48.08528,-90.75028
USA,KCKC,CKC,47.838431,-90.384578
USA,K0G5,0G5,47.81655722,-90.38343889
USA,KGPZ,GPZ,47.209283,-93.509944
USA,KGDB,GDB,44.752458,-95.555531
USA,K3G2,3G2,48.29408333,-95.62597222
USA,KHCO,HCO,48.752731,-96.943003
USA,K04Y,04Y,46.88382083,-96.35025972
USA,K1D6,1D6,44.73107278,-94.71471333
USA,K05Y,05Y,46.30385,-95.4394825
USA,K06Y,06Y,45.82996056,-96.16061444
USA,KHIB,HIB,47.386583,-92.838972
USA,K07Y,07Y,46.95580556,-93.59744444
USA,K04W,04W,46.02286811,-92.89517442
USA,KHCD,HCD,44.859889,-94.3825
USA,KINL,INL,48.565583,-93.402167
USA,K09I,09I,48.60583333,-93.37083333
USA,K09Y,09Y,44.81663306,-93.01549139
USA,KMJQ,MJQ,43.650139,-94.986583
USA,K23D,23D,48.57914306,-96.54198667
USA,K21D,21D,44.9975,-92.85566667
USA,K12Y,12Y,44.43746472,-93.91274083
USA,K8Y4,8Y4,45.14996611,-93.11688889
USA,KLJF,LJF,45.097128,-94.507269
USA,KLXL,LXL,45.949417,-94.347056
USA,K13Y,13Y,48.41661111,-93.58627222
USA,K14Y,14Y,45.89825694,-94.87386389
USA,KXVG,XVG,46.989908,-94.203633
USA,KLYV,LYV,43.616769,-96.217736
USA,KDXX,DXX,44.986436,-96.177858
USA,K3N8,3N8,47.26039072,-95.92799714
USA,KMKT,MKT,44.222778,-93.919306
USA,KMGG,MGG,45.235994,-93.985589
USA,KMML,MML,44.451722,-95.824417
USA,KHZX,HZX,46.618797,-93.309811
USA,K18Y,18Y,45.77246472,-93.63218444
USA,KANE,ANE,45.144889,-93.210194
USA,KMIC,MIC,45.062,-93.353944
USA,KFCM,FCM,44.8275,-93.458583
USA,KZMP,ZMP,44.6374,-93.1521
USA,KLVN,LVN,44.627861,-93.228083
USA,KMSP,MSP,44.881972,-93.221778
USA,KMVE,MVE,44.969194,-95.710389
USA,KJKJ,JKJ,46.839278,-96.664028
USA,KMZH,MZH,46.418611,-92.804778
USA,KJMR,JMR,45.891897,-93.27295
USA,KMOX,MOX,45.565994,-95.967194
USA,K22Y,22Y,46.32357583,-94.63862472
USA,K23Y,23Y,45.2221825,-95.40113583
USA,K5C3,5C3,47.37538889,-94.79875
USA,KULM,ULM,44.318386,-94.501644
USA,K25Y,25Y,46.50218278,-95.33753389
USA,K43Y,43Y,47.88810311,-94.25871303
USA,KOVL,OVL,44.778572,-95.032778
USA,KORB,ORB,48.015917,-92.856056
USA,KVVV,VVV,45.304131,-96.424608
USA,KOWA,OWA,44.122953,-93.258828
USA,KPKD,PKD,46.901203,-95.073106
USA,KPEX,PEX,45.372064,-94.744725
USA,K47Y,47Y,46.64162528,-96.10450194
USA,K16D,16D,46.60412611,-95.60448667
USA,KPWC,PWC,46.724789,-94.3817
USA,K48Y,48Y,48.99738889,-95.98072919
USA,KPQN,PQN,43.982131,-96.300408
USA,KFKA,FKA,43.67675,-92.17975
USA,KPNM,PNM,45.559861,-93.608222
USA,KRYM,RYM,46.091203,-94.360539
USA,KD81,D81,47.82496722,-96.25782583
USA,KRGK,RGK,44.589361,-92.484972
USA,KRWF,RWF,44.546889,-95.082
USA,K52Y,52Y,47.06800917,-93.91412361
USA,KRST,RST,43.908278,-92.500028
USA,KROX,ROX,48.85625,-95.696944
USA,KROS,ROS,45.697139,-92.952167
USA,K55Y,55Y,43.815825,-91.830095
USA,KSTC,STC,45.546222,-94.059389
USA,KSTP,STP,44.934622,-93.060342
USA,KSGS,SGS,44.857133,-93.032853
USA,KD39,D39,45.70656222,-94.9333975
USA,KBFW,BFW,47.249028,-91.415583
USA,KDVP,DVP,43.986792,-95.782611
USA,KY58,Y58,44.24996056,-94.71692611
USA,KD42,D42,44.23107,-94.99893444
USA,KJYG,JYG,43.986353,-94.557975
USA,KSYN,SYN,44.475522,-93.016322
USA,KSAZ,SAZ,46.380881,-94.806603
USA,KD32,D32,45.59996056,-95.53365111
USA,KD41,D41,48.45831222,-96.86283889
USA,KTVF,TVF,48.065667,-96.185
USA,K12D,12D,47.81815556,-92.28606667
USA,KTKC,TKC,44.249236,-95.607408
USA,KTWM,TWM,47.049139,-91.745222
USA,K63Y,63Y,44.29163278,-96.15031139
USA,KADC,ADC,46.449944,-95.210833
USA,KY49,Y49,47.15955556,-94.64541667
USA,KD37,D37,48.19111111,-96.71113889
USA,KRAD,RAD,48.93333333,-95.35
USA,KRRT,RRT,48.941472,-95.348472
USA,KACQ,ACQ,44.073464,-93.552944
USA,KVWU,VWU,48.147567,-94.517475
USA,KM49,M49,47.143015,-95.52891833
USA,K68Y,68Y,43.73328778,-93.78356
USA,KETH,ETH,45.780506,-96.543797
USA,KBDH,BDH,45.117028,-95.129333
USA,KMWM,MWM,43.913411,-95.1094
USA,KONA,ONA,44.079611,-91.711631
USA,K10D,10D,44.94996278,-94.0669175
USA,KOTG,OTG,43.655056,-95.579194
USA,KK19,K19,40.26219444,-94.33902778
USA,K2H2,2H2,36.96230778,-93.69531111
USA,KAOV,AOV,36.971886,-92.681947
USA,K2M1,2M1,39.01963889,-94.0865
USA,K75K,75K,40.27683333,-94.00741667
USA,KH57,H57,37.75880556,-90.61680556
USA,KM17,M17,37.59610694,-93.34769861
USA,K1BT,1BT,37.91898,-90.5752
USA,KVER,VER,38.946722,-92.682667
USA,KH19,H19,39.36993361,-91.21925556
USA,KFWB,FWB,36.6985,-93.40225
USA,KPLK,PLK,36.625928,-93.228922
USA,KBBG,BBG,36.532083,-93.200544
USA,KMO8,MO8,39.77,-93.01280556
USA,KH17,H17,37.65408333,-93.087
USA,KBUM,BUM,38.289778,-94.340139
USA,KTVB,TVB,37.132444,-92.083972
USA,KOZS,OZS,37.973972,-92.691194
USA,KH21,H21,37.97396667,-92.69117917
USA,KEZZ,EZZ,39.727561,-94.276375
USA,K34M,34M,36.48605556,-90.01569444
USA,KCGI,CGI,37.225306,-89.57075
USA,KK26,K26,39.31216667,-93.50655556
USA,KM05,M05,36.16911111,-89.67647222
USA,K94K,94K,36.69741667,-93.90052778
USA,KCHQ,CHQ,36.842136,-89.359658
USA,KCDJ,CDJ,39.8233,-93.5792
USA,KCHT,CHT,39.782017,-93.496236
USA,KGLY,GLY,38.3547,-93.679186
USA,KCOU,COU,38.817333,-92.218028
USA,KUBX,UBX,38.068772,-91.428858
USA,K0C1,0C1,39.48775,-94.78113889
USA,KDXE,DXE,36.775417,-89.94125
USA,KX33,X33,36.69386111,-90.78447222
USA,K87K,87K,37.85713889,-93.99763889
USA,KH79,H79,38.36061111,-92.57138889
USA,K3EX,3EX,39.33722722,-94.19772222
USA,KFAM,FAM,37.761028,-90.428611
USA,KFES,FES,38.194944,-90.385428
USA,KH88,H88,37.605825,-90.28731389
USA,KFTT,FTT,38.838111,-92.002583
USA,KH27,H27,36.6125625,-92.39988306
USA,KM85,M85,36.44375583,-89.90383833
USA,K3GV,3GV,39.01556222,-94.21328028
USA,KGVW,GVW,38.8441667,-94.5602778
USA,KHAE,HAE,39.725167,-91.443861
USA,KLRY,LRY,38.610194,-94.343528
USA,KM28,M28,36.22425,-89.72883333
USA,K63M,63M,38.70516806,-91.49055417
USA,KHIG,HIG,39.072444,-93.677361
USA,K37M,37M,36.04091667,-90.15075
USA,KM48,M48,37.33022222,-91.97316667
USA,KJEF,JEF,38.591167,-92.156139
USA,KJLN,JLN,37.153169,-94.498808
USA,K0H7,0H7,40.42172222,-91.70666667
USA,KAIZ,AIZ,38.096028,-92.549472
USA,KGVW,,38.8441667,-94.5602778
USA,KKRF,KRF,38.8167,-94.2667
USA,KMCI,MCI,39.297611,-94.713889
USA,KMKC,MKC,39.122944,-94.592833
USA,KTKX,TKX,36.225861,-90.036642
USA,KIRK,IRK,40.093472,-92.544917
USA,KSZL,SZL,38.730306,-93.547864
USA,KLLU,LLU,37.485972,-94.312
USA,KLBO,LBO,37.648333,-92.652444
USA,KLXT,LXT,38.959097,-94.371894
USA,K4K3,4K3,39.20988889,-93.92772222
USA,K0N0,0N0,39.28983333,-94.44244444
USA,K0R2,0R2,38.40233333,-93.33225
USA,K1H3,1H3,38.47158333,-91.81725
USA,KK89,K89,39.72870694,-92.464455
USA,KMAW,MAW,36.598206,-89.992547
USA,K03B,03B,37.12677778,-92.62161111
USA,K0T3,0T3,37.31316667,-89.99469444
USA,KMHL,MHL,39.0955,-93.202806
USA,KEVU,EVU,40.353292,-94.916636
USA,K78Y,78Y,40.33169444,-94.83469444
USA,K03D,03D,40.44722222,-92.22694444
USA,KMYJ,MYJ,39.1575,-91.818278
USA,KMO9,MO9,37.23044,-93.93023
USA,KMBY,MBY,39.463417,-92.426389
USA,KHFJ,HFJ,36.906222,-94.01275
USA,KUMN,UMN,36.91027778,-94.015
USA,KK52,K52,39.63441083,-91.72699444
USA,K4MO,4MO,39.01254083,-91.419325
USA,K6M6,6M6,40.12916667,-91.67833333
USA,KGPH,GPH,39.3325,-94.309639
USA,KM71,M71,38.901775,-90.96030556
USA,K2MO,2MO,37.06839028,-93.88493028
USA,K1MO,1MO,37.12071889,-92.311245
USA,KMNF,MNF,36.992833,-91.714472
USA,KEOS,EOS,36.810806,-94.391694
USA,KNVD,NVD,37.852478,-94.304608
USA,KEFL,EFL,38.883,-91.433
USA,KEIW,EIW,36.535306,-89.599722
USA,KK15,K15,38.11045,-92.68054583
USA,K19T,19T,38.13336556,-92.73351972
USA,K3MO,3MO,38.01858333,-93.69322222
USA,K2K2,2K2,37.05946861,-93.2342675
USA,KPCD,PCD,37.868667,-89.862139
USA,KK02,K02,37.86866667,-89.86213889
USA,KPYN,PYN,37.126139,-90.713528
USA,K5MO,5MO,39.59458333,-94.46141667
USA,KPOF,POF,36.773944,-90.324861
USA,KP02,P02,36.76666667,-90.46666667
USA,K8WC,8WC,37.92919525,-90.73148403
USA,K7MO,7MO,40.42105556,-93.59952778
USA,K5MO,5MO,40.39195,-92.56477
USA,KMO1,MO1,37.87488889,-92.40805556
USA,KK07,K07,37.93565222,-91.8135475
USA,KVIH,VIH,38.127417,-91.7695
USA,KK33,K33,37.61523333,-91.60444167
USA,KDMO,DMO,38.707417,-93.175917
USA,KH58,H58,37.18471028,-92.73764267
USA,K6K2,6K2,39.81256667,-92.05021667
USA,KSIK,SIK,36.898886,-89.561747
USA,K9K5,9K5,39.22938889,-93.07277778
USA,K3DW,3DW,37.22171417,-93.24768611
USA,KSGF,SGF,37.245667,-93.388639
USA,KSET,SET,38.929694,-90.429972
USA,K3SQ,3SQ,38.84866139,-90.50011833
USA,KK39,K39,38.37566667,-90.97213889
USA,KSTJ,STJ,39.771944,-94.909706
USA,KMO7,MO7,38.62533333,-90.183
USA,KSTL,STL,38.748697,-90.370028
USA,KSUS,SUS,38.662111,-90.652056
USA,K1H0,1H0,38.72672222,-90.50825
USA,KM12,M12,36.09561111,-89.85947222
USA,K2M5,2M5,37.65003972,-93.7585425
USA,KMO3,MO3,37.66026222,-93.8168225
USA,KUUV,UUV,38.233472,-91.164278
USA,KK57,K57,40.44594444,-95.36730556
USA,K42M,42M,36.52227778,-91.572
USA,KTRX,TRX,40.083528,-93.590639
USA,KTBN,TBN,37.741631,-92.140736
USA,KK43,K43,40.54022222,-93.02552778
USA,KMO5,MO5,37.00938889,-91.00688889
USA,K3VS,3VS,38.42827778,-92.87527778
USA,KRCM,RCM,38.784167,-93.802861
USA,KRAW,RAW,38.347847,-93.345389
USA,K75U,75U,38.2166925,-93.41687139
USA,KFYG,FYG,38.587583,-90.993806
USA,KUNO,UNO,36.878422,-91.902675
USA,K1H5,1H5,36.98961806,-91.95407639
USA,KP16,P16,5.883333333,-162.0666667
USA,KM40,M40,33.87375,-88.48966667
USA,K9M4,9M4,33.3034575,-89.22840028
USA,KPMU,PMU,34.3635,-89.892889
USA,K00M,00M,31.95375,-89.23533333
USA,KHSA,HSA,30.367806,-89.454611
USA,K01M,01M,34.49166667,-88.20111111
USA,K1M2,1M2,33.14518056,-90.51528472
USA,KBIX,BIX,30.410425,-88.924433
USA,K8M1,8M1,34.59187369,-88.64849464
USA,K1R7,1R7,31.6058475,-90.40931583
USA,KSLJ,SLJ,31.17379111,-89.19116861
USA,KSH1,SH1,31.20547,-89.17604
USA,K08M,08M,32.76124611,-89.53007139
USA,K09M,09M,33.99150222,-90.078145
USA,KCKM,CKM,34.299722,-90.512306
USA,KRNV,RNV,33.762528,-90.757944
USA,K0R0,0R0,31.29700806,-89.81282944
USA,KGTR,GTR,33.448278,-88.591389
USA,KCBM,CBM,33.645167,-88.445925
USA,KUBS,UBS,33.465333,-88.38075
USA,KCRX,CRX,34.914967,-88.603483
USA,KC71,C71,31.29600472,-91.05288167
USA,KM11,M11,31.90293639,-90.36870222
USA,K66Y,66Y,30.36297944,-89.38765417
USA,KM37,M37,33.77639167,-90.52500833
USA,K06M,06M,33.53456583,-89.31256917
USA,K2M4,2M4,32.35347778,-89.48867944
USA,KGLH,GLH,33.482881,-90.985614
USA,KGWO,GWO,33.493308,-90.086678
USA,KGNF,GNF,33.832444,-89.798167
USA,KGPT,GPT,30.407278,-89.070083
USA,KQNF,,30.36,-89.56
USA,KHBG,HBG,31.264944,-89.252889
USA,KPIB,PIB,31.467139,-89.337056
USA,KMS9,MS9,34.79643,-89.91322
USA,KH75,H75,34.79815444,-90.03703583
USA,K14M,14M,33.18262167,-90.83065444
USA,KM41,M41,34.80434611,-89.5211075
USA,KM44,M44,33.89177944,-89.02367194
USA,K15M,15M,34.7723125,-88.16587444
USA,KHKS,HKS,32.334778,-90.222528
USA,KJAN,JAN,32.311167,-90.075889
USA,KOSX,OSX,33.09025,-89.542028
USA,KLUL,LUL,31.673028,-89.172806
USA,K19M,19M,33.12546111,-90.02555694
USA,K35M,35M,30.38861111,-89.16527778
USA,KLMS,LMS,33.146194,-89.0625
USA,K4R1,4R1,31.01546028,-89.48256556
USA,K20M,20M,33.13345889,-88.53559806
USA,KMBO,MBO,32.438667,-90.103111
USA,K17M,17M,31.86274167,-89.80059972
USA,KMMS,MMS,34.231444,-90.289556
USA,KMCB,MCB,31.178444,-90.471861
USA,KNJW,NJW,32.798928,-88.834528
USA,KNMM,NMM,32.553481,-88.555264
USA,KMEI,MEI,32.332611,-88.751861
USA,KHEZ,HEZ,31.613667,-91.297333
USA,KM72,M72,34.54900972,-89.02443611
USA,KM23,M23,32.31181111,-89.13589194
USA,K5R2,5R2,30.38944444,-88.75344444
USA,K5A4,5A4,34.01580528,-88.72618944
USA,KOLV,OLV,34.97875,-89.786861
USA,KUOX,UOX,34.384333,-89.536806
USA,KPQL,PQL,30.462781,-88.529228
USA,KPQL,PGL,30.462772,-88.529228
USA,KMPE,MPE,32.799211,-89.125997
USA,KMJD,MJD,30.487486,-89.651194
USA,K04M,04M,33.93011222,-89.34285194
USA,K22M,22M,34.27593833,-89.03839694
USA,KM13,M13,30.78602056,-89.50450694
USA,KM43,M43,31.59530556,-89.90644444
USA,K23M,23M,32.08487111,-88.73893389
USA,KM16,M16,32.30447222,-90.41052778
USA,KJVW,JVW,32.304472,-90.410528
USA,KM59,M59,31.31739944,-88.93504778
USA,K25M,25M,34.72226667,-89.01505
USA,KSTF,STF,33.433111,-88.848611
USA,KM51,M51,33.4975425,-88.68133417
USA,K30M,30M,34.66676806,-90.36676528
USA,KUTA,UTA,34.685056,-90.347778
USA,KM97,M97,38.215,-83.58761111
USA,KTUP,TUP,34.269,-88.769889
USA,KT36,T36,31.14601111,-90.168145
USA,KVKS,VKS,32.239139,-90.928194
USA,K33M,33M,34.16677639,-89.68619722
USA,K2R0,2R0,31.64599472,-88.63475667
USA,KM83,M83,33.58403611,-88.66668611
USA,KM24,M24,30.84324389,-89.15977333
USA,K5A6,5A6,33.46498778,-89.7302175
USA,K87I,87I,32.883215,-90.4636475
USA,K3U3,3U3,46.15313278,-112.86784
USA,K3U4,3U4,45.6,-106.2672364
USA,K1M6,1M6,45.28804,-106.1453
USA,K3U5,3U5,47.46328028,-112.3800231
USA,K49S,49S,48.84498222,-113.4273194
USA,KBHK,BHK,46.346611,-104.258111
USA,K3U7,3U7,47.48133194,-112.8697678
USA,K3U8,3U8,48.16247972,-110.1132631
USA,K6S0,6S0,45.80638889,-109.9811111
USA,K53U,53U,48.07495389,-114.0009422
USA,KBIL,BIL,45.80785,-108.543544
USA,K3U9,3U9,46.21159444,-112.1058322
USA,KBZN,BZN,45.777236,-111.150261
USA,K6S1,6S1,45.29161389,-108.9256989
USA,K00F,00F,45.47047222,-105.4571389
USA,K8S0,8S0,48.60136222,-113.1148131
USA,KBTM,BTM,45.954806,-112.497472
USA,K84U,84U,45.95331528,-112.4972139
USA,KLTY,LTY,48.510722,-110.990864
USA,KS71,S71,48.59211111,-109.2506111
USA,K4U4,4U4,48.51388639,-109.0623903
USA,KCII,CII,47.828333,-112.168333
USA,K4U6,4U6,47.41861972,-105.5619431
USA,KRC0,RC0,46.72714917,-113.6575933
USA,KM46,M46,45.85285,-106.7092722
USA,K6S3,6S3,45.6305375,-109.2392389
USA,KS04,S04,47.53882583,-113.7203683
USA,K4U7,4U7,45.86059722,-114.2197114
USA,KS01,S01,48.16863889,-111.9764722
USA,KS85,S85,48.15333333,-104.5040556
USA,KCTB,CTB,48.608356,-112.37615
USA,K38S,38S,46.38673889,-112.764575
USA,K4U9,4U9,44.73574833,-112.7200133
USA,K5U0,5U0,47.32080639,-109.9418625
USA,KDLN,DLN,45.255361,-112.552506
USA,KM26,M26,46.622,-113.202
USA,K5U1,5U1,47.84718139,-111.6983233
USA,K97M,97M,45.87791444,-104.5375072
USA,KEKS,EKS,45.274361,-111.648861
USA,K88M,88M,48.97381111,-115.0763806
USA,K5U5,5U5,47.62911778,-111.9800014
USA,K5U6,5U6,47.86112944,-104.0727114
USA,K1S3,1S3,46.27115689,-106.6238934
USA,K79S,79S,47.84510833,-110.6364806
USA,K37S,37S,48.005,-106.4822222
USA,K5U7,5U7,45.3207925,-107.9312219
USA,K29S,29S,45.04993556,-110.7466008
USA,K5U8,5U8,47.59664,-110.2660367
USA,KGSG,GSG,48.417,-106.533
USA,KGGW,GGW,48.212444,-106.614806
USA,KGDV,GDV,47.138722,-104.807222
USA,KGTF,GTF,47.4823,-111.370281
USA,KTFX,TFX,47.46138889,-111.3847222
USA,KGFA,GFA,47.5061111,-111.1847222
USA,KHRF,HRF,46.25463,-114.1246
USA,KM62,M62,46.20666667,-114.1530556
USA,K6S5,6S5,46.25149444,-114.1255403
USA,K00U,00U,45.74439,-107.66044
USA,KF02,F02,45.7249775,-107.6006419
USA,KU09,U09,48.48110778,-108.7690458
USA,K48S,48S,48.56608333,-108.7734444
USA,KHWQ,HWQ,46.448611,-109.852778
USA,KHVR,HVR,48.542986,-109.762342
USA,KHLN,HLN,46.606722,-111.983278
USA,K6U5,6U5,48.38750917,-107.0686811
USA,K6U6,6U6,48.85889444,-108.6593128
USA,KS09,S09,47.61243722,-114.6134628
USA,K6U7,6U7,46.28943222,-107.1958944
USA,KJDN,JDN,47.32875,-106.952689
USA,KGPI,GPI,48.3105,-114.256
USA,KS27,S27,48.17856944,-114.3037408
USA,K8S0,,48.6,-113.283
USA,K6S8,6S8,45.70308833,-108.7610886
USA,K80S,80S,46.30718056,-108.9557139
USA,KLWT,LWT,47.04925,-109.466694
USA,KS59,S59,48.28384528,-115.4902453
USA,KS69,S69,46.95470278,-112.6502167
USA,KLVM,LVM,45.699417,-110.448028
USA,KM75,M75,48.36694444,-107.9193333
USA,K0S1,0S1,47.84577694,-113.4092467
USA,KMLS,MLS,46.427961,-105.886222
USA,KMSO,MSO,46.916306,-114.090556
USA,KS00,S00,48.86669167,-106.4172542
USA,KU05,U05,46.31936972,-113.3050642
USA,KS34,S34,47.47355556,-114.9070833
USA,KPWD,PWD,48.789,-104.522972
USA,K8S1,8S1,47.69544444,-114.1852778
USA,KPO1,PO1,48.13443728,-105.1621128
USA,KH28,H28,48.99998972,-112.7925808
USA,KRED,RED,45.185364,-109.257733
USA,K7U8,7U8,47.62668111,-105.0763647
USA,K7S0,7S0,47.56717278,-114.1010722
USA,KRPX,RPX,46.475,-108.543417
USA,KM42,M42,46.72431,-110.41783
USA,K8U0,8U0,46.2905,-109.2476667
USA,K8U1,8U1,47.10416361,-107.5034281
USA,K8U2,8U2,48.08745306,-113.2509142
USA,K9S2,9S2,48.80772722,-105.43947
USA,K8U3,8U3,49.00002417,-105.40055
USA,K23S,23S,47.17910278,-113.4453531
USA,KM35,M35,47.17437972,-113.4800786
USA,KSBX,SBX,48.540694,-111.87125
USA,KSDY,SDY,47.706861,-104.192556
USA,K8U4,8U4,47.95828083,-113.5592556
USA,K52S,52S,47.32493056,-114.0806636
USA,KS64,S64,47.14679625,-110.2299431
USA,K32S,32S,46.52511111,-114.0528056
USA,K8U5,8U5,48.88666389,-111.9217025
USA,K9S4,9S4,47.16825944,-114.8537411
USA,K7S8,7S8,48.99860861,-111.9775428
USA,K8U6,8U6,46.77713889,-105.3131111
USA,KTHM,THM,47.573317,-115.280608
USA,K9S5,9S5,45.87811389,-111.5694319
USA,KB70,B70,48.31387083,-111.1091411
USA,K8U8,8U8,46.33123194,-111.4825861
USA,K8U9,8U9,46.41882111,-111.5771939
USA,K57S,57S,48.48022056,-115.9035067
USA,K9U0,9U0,48.85415408,-108.4082634
USA,K7S1,7S1,45.53374503,-112.3026224
USA,KRVF,RVF,45.53542,-112.30228
USA,K7S7,7S7,48.29997583,-112.2508711
USA,KWYS,WYS,44.688389,-111.117639
USA,K8M3,8M3,44.83,-111.2875
USA,K7S6,7S6,46.50410722,-110.9132667
USA,K58S,58S,48.40802,-114.2995761
